short_name,yhat,t
2,4.476912295782496,2017-03-30T16:30:00Z
4,20.433309512913553,2017-03-30T16:30:00Z
2,4.492537893285852,2017-03-30T16:45:00Z
4,20.426570943610326,2017-03-30T16:45:00Z
2,4.51416479379848,2017-03-30T17:00:00Z
4,20.42861306837284,2017-03-30T17:00:00Z
2,4.5327435652824635,2017-03-30T17:15:00Z
4,20.528904073288885,2017-03-30T17:15:00Z
2,4.554214594009806,2017-03-30T17:30:00Z
4,20.735335148793233,2017-03-30T17:30:00Z
2,4.611128212712893,2017-03-30T17:45:00Z
4,21.028620778199343,2017-03-30T17:45:00Z
2,4.635336715117528,2017-03-30T18:00:00Z
4,21.20670140296072,2017-03-30T18:00:00Z
2,4.661879808948437,2017-03-30T18:15:00Z
4,21.34223047152351,2017-03-30T18:15:00Z
4,21.538776644565672,2017-03-30T18:30:00Z
4,21.731625830428065,2017-03-30T18:45:00Z
4,22.006076890612725,2017-03-30T19:00:00Z
2,4.705026139047926,2017-03-31T07:15:00Z
2,4.749285941310277,2017-03-31T07:30:00Z
4,22.366105114835324,2017-03-31T07:30:00Z
2,4.7851181109359,2017-03-31T07:45:00Z
4,22.788850595774992,2017-03-31T07:45:00Z
2,4.81811219529326,2017-03-31T08:00:00Z
4,23.069103408810353,2017-03-31T08:00:00Z
2,4.8806166463485425,2017-03-31T08:15:00Z
4,23.27686576540092,2017-03-31T08:15:00Z
2,4.9044349125410704,2017-03-31T08:30:00Z
4,23.513620188374595,2017-03-31T08:30:00Z
2,4.9247108221701295,2017-03-31T08:45:00Z
4,23.713186810224187,2017-03-31T08:45:00Z
2,4.955965906823112,2017-03-31T09:00:00Z
4,23.96006224994088,2017-03-31T09:00:00Z
2,4.983103858792799,2017-03-31T09:15:00Z
4,24.258113005436915,2017-03-31T09:15:00Z
2,4.997105651709213,2017-03-31T09:30:00Z
4,24.58507958144302,2017-03-31T09:30:00Z
2,5.004196185690497,2017-03-31T09:45:00Z
4,24.737062625916508,2017-03-31T09:45:00Z
2,5.03745423810631,2017-03-31T10:00:00Z
4,24.78607091031092,2017-03-31T10:00:00Z
2,5.02948782808347,2017-03-31T10:15:00Z
4,24.83626018280058,2017-03-31T10:15:00Z
2,5.016297041890507,2017-03-31T10:30:00Z
4,24.824746299617757,2017-03-31T10:30:00Z
2,5.013287612314551,2017-03-31T10:45:00Z
4,24.83988571970524,2017-03-31T10:45:00Z
2,5.006251121415481,2017-03-31T11:00:00Z
4,24.889897250508724,2017-03-31T11:00:00Z
2,4.9870360425768805,2017-03-31T11:15:00Z
4,24.957282524969813,2017-03-31T11:15:00Z
2,4.962691161250109,2017-03-31T11:30:00Z
4,24.843218033607204,2017-03-31T11:30:00Z
2,4.967053805377172,2017-03-31T11:45:00Z
4,24.625000362702025,2017-03-31T11:45:00Z
2,4.933405596561527,2017-03-31T12:00:00Z
4,24.41217571574247,2017-03-31T12:00:00Z
2,4.8983183077867825,2017-03-31T12:15:00Z
4,24.147239365094713,2017-03-31T12:15:00Z
2,4.877653579739721,2017-03-31T12:30:00Z
4,23.923800510397616,2017-03-31T12:30:00Z
2,4.857532731293848,2017-03-31T12:45:00Z
4,23.75508892337263,2017-03-31T12:45:00Z
2,4.830001143146905,2017-03-31T13:00:00Z
4,23.62826339879586,2017-03-31T13:00:00Z
2,4.802168906731642,2017-03-31T13:15:00Z
4,23.348697367540666,2017-03-31T13:15:00Z
2,4.807800207728103,2017-03-31T13:30:00Z
4,22.99732579002541,2017-03-31T13:30:00Z
2,4.779974078615369,2017-03-31T13:45:00Z
4,22.686686752691998,2017-03-31T13:45:00Z
2,4.754938917178701,2017-03-31T14:00:00Z
4,22.36154558173213,2017-03-31T14:00:00Z
2,4.748124228001931,2017-03-31T14:15:00Z
4,22.116998885941197,2017-03-31T14:15:00Z
2,4.745125430498539,2017-03-31T14:30:00Z
4,21.966936561827506,2017-03-31T14:30:00Z
2,4.737385735562038,2017-03-31T14:45:00Z
4,21.898323107178122,2017-03-31T14:45:00Z
2,4.731356235643988,2017-03-31T15:00:00Z
4,21.715474559889806,2017-03-31T15:00:00Z
2,4.7601060765000565,2017-03-31T15:15:00Z
4,21.497415744370027,2017-03-31T15:15:00Z
2,4.756004708289299,2017-03-31T15:30:00Z
4,21.353951392280877,2017-03-31T15:30:00Z
2,4.754597959730196,2017-03-31T15:45:00Z
4,21.226338662484164,2017-03-31T15:45:00Z
2,4.770640742266081,2017-03-31T16:00:00Z
4,21.205457745241716,2017-03-31T16:00:00Z
2,4.789101600332863,2017-03-31T16:15:00Z
4,21.300357425747624,2017-03-31T16:15:00Z
2,4.80086252373494,2017-03-31T16:30:00Z
4,21.492635380565332,2017-03-31T16:30:00Z
2,4.811894639719099,2017-03-31T16:45:00Z
4,21.58082756327955,2017-03-31T16:45:00Z
2,4.854881200302134,2017-03-31T17:00:00Z
4,21.637889050145024,2017-03-31T17:00:00Z
2,4.861909497804996,2017-03-31T17:15:00Z
4,21.767397295785575,2017-03-31T17:15:00Z
2,4.868353186242333,2017-03-31T17:30:00Z
4,21.904362456370094,2017-03-31T17:30:00Z
2,4.888907655898578,2017-03-31T17:45:00Z
4,22.133538408848203,2017-03-31T17:45:00Z
2,4.908593628509022,2017-03-31T18:00:00Z
4,22.458108163543365,2017-03-31T18:00:00Z
2,4.918452452492574,2017-03-31T18:15:00Z
4,22.854200216846206,2017-03-31T18:15:00Z
2,4.924713889143233,2017-03-31T18:30:00Z
4,23.115406999662575,2017-03-31T18:30:00Z
2,4.960408082971352,2017-03-31T18:45:00Z
4,23.310384694026375,2017-03-31T18:45:00Z
2,4.958043722376065,2017-04-01T07:15:00Z
4,23.5391624476236,2017-04-01T07:15:00Z
1,4.46676739221978,2017-04-01T07:30:00Z
2,4.953474325494909,2017-04-01T07:30:00Z
4,23.734042974213846,2017-04-01T07:30:00Z
1,4.448419147727887,2017-04-01T07:45:00Z
2,4.961915825546864,2017-04-01T07:45:00Z
4,23.977985818600352,2017-04-01T07:45:00Z
1,4.422824832538211,2017-04-01T08:00:00Z
2,4.968931203566782,2017-04-01T08:00:00Z
4,24.273345015334087,2017-04-01T08:00:00Z
1,4.4030948091192,2017-04-01T08:15:00Z
2,4.966106263999696,2017-04-01T08:15:00Z
4,24.596416156031175,2017-04-01T08:15:00Z
1,4.39112847766595,2017-04-01T08:30:00Z
2,4.9601979766024265,2017-04-01T08:30:00Z
4,24.741962970296566,2017-04-01T08:30:00Z
1,4.383458975336386,2017-04-01T08:45:00Z
2,4.984727707338546,2017-04-01T08:45:00Z
4,24.780802157610697,2017-04-01T08:45:00Z
1,4.387148568372268,2017-04-01T09:00:00Z
2,4.9726419514160165,2017-04-01T09:00:00Z
4,24.81607450270675,2017-04-01T09:00:00Z
1,4.355510352487691,2017-04-01T09:15:00Z
2,4.960163068921125,2017-04-01T09:15:00Z
4,24.784084813051813,2017-04-01T09:15:00Z
1,4.377965737658984,2017-04-01T09:30:00Z
2,4.962793704021042,2017-04-01T09:30:00Z
4,24.77260305204385,2017-04-01T09:30:00Z
1,4.397690074589618,2017-04-01T09:45:00Z
2,4.966291067506942,2017-04-01T09:45:00Z
4,24.789500019806354,2017-04-01T09:45:00Z
1,4.426796300152783,2017-04-01T10:00:00Z
2,4.962335521650178,2017-04-01T10:00:00Z
4,24.817174716950607,2017-04-01T10:00:00Z
1,4.466029449886225,2017-04-01T10:15:00Z
2,4.957675135062633,2017-04-01T10:15:00Z
4,24.656946071988347,2017-04-01T10:15:00Z
1,4.510640985196496,2017-04-01T10:30:00Z
2,4.985718667301288,2017-04-01T10:30:00Z
4,24.386490746028272,2017-04-01T10:30:00Z
1,4.5663185589842294,2017-04-01T10:45:00Z
2,4.9791996216096575,2017-04-01T10:45:00Z
4,24.115958358928932,2017-04-01T10:45:00Z
1,4.584945884070172,2017-04-01T11:00:00Z
2,4.974033778422668,2017-04-01T11:00:00Z
4,23.788650247623593,2017-04-01T11:00:00Z
1,4.654501099234475,2017-04-01T11:15:00Z
2,4.985333691941067,2017-04-01T11:15:00Z
4,23.499157880568955,2017-04-01T11:15:00Z
1,4.716744809496776,2017-04-01T11:30:00Z
2,4.998396025654,2017-04-01T11:30:00Z
4,23.26183812040629,2017-04-01T11:30:00Z
1,4.782446432196187,2017-04-01T11:45:00Z
2,5.004385765547304,2017-04-01T11:45:00Z
4,23.065086308463197,2017-04-01T11:45:00Z
1,4.851120422681,2017-04-01T12:00:00Z
2,5.009498493944907,2017-04-01T12:00:00Z
4,22.71558359475385,2017-04-01T12:00:00Z
1,4.91694006219109,2017-04-01T12:15:00Z
2,5.0465726290138635,2017-04-01T12:15:00Z
4,22.295603782224813,2017-04-01T12:15:00Z
1,4.984703213619049,2017-04-01T12:30:00Z
2,5.047773660340294,2017-04-01T12:30:00Z
4,21.919014307382575,2017-04-01T12:30:00Z
1,5.005623575353694,2017-04-01T12:45:00Z
2,5.048472150420204,2017-04-01T12:45:00Z
4,21.531860384979346,2017-04-01T12:45:00Z
1,5.067254812373673,2017-04-01T13:00:00Z
2,5.063278326400575,2017-04-01T13:00:00Z
4,21.23043092032738,2017-04-01T13:00:00Z
1,5.111197875599178,2017-04-01T13:15:00Z
2,5.077048485006772,2017-04-01T13:15:00Z
4,21.02968535720801,2017-04-01T13:15:00Z
1,5.148339452863722,2017-04-01T13:30:00Z
2,5.080586621671345,2017-04-01T13:30:00Z
4,20.917503851951164,2017-04-01T13:30:00Z
1,5.178592636917043,2017-04-01T13:45:00Z
2,5.079821883875983,2017-04-01T13:45:00Z
4,20.698938013425263,2017-04-01T13:45:00Z
1,5.196807221206977,2017-04-01T14:00:00Z
2,5.10743323391736,2017-04-01T14:00:00Z
4,20.453547665225905,2017-04-01T14:00:00Z
1,5.2087239843734725,2017-04-01T14:15:00Z
2,5.095542911367161,2017-04-01T14:15:00Z
4,20.29145779864961,2017-04-01T14:15:00Z
1,5.166746679964097,2017-04-01T14:30:00Z
2,5.079600118872265,2017-04-01T14:30:00Z
4,20.154023652819767,2017-04-01T14:30:00Z
1,5.159839525159913,2017-04-01T14:45:00Z
2,5.074417514888607,2017-04-01T14:45:00Z
4,20.132000815600946,2017-04-01T14:45:00Z
1,5.131201133005263,2017-04-01T15:00:00Z
2,5.065175609439475,2017-04-01T15:00:00Z
4,20.234097219438347,2017-04-01T15:00:00Z
1,5.093463667934747,2017-04-01T15:15:00Z
2,5.043118465990402,2017-04-01T15:15:00Z
4,20.44136659478655,2017-04-01T15:15:00Z
1,5.048389327442421,2017-04-01T15:30:00Z
2,5.014721421964586,2017-04-01T15:30:00Z
4,20.551617322452845,2017-04-01T15:30:00Z
1,4.992732731643566,2017-04-01T15:45:00Z
2,5.013302443927562,2017-04-01T15:45:00Z
4,20.63691844836522,2017-04-01T15:45:00Z
1,4.934144874139188,2017-04-01T16:00:00Z
2,4.971699051132106,2017-04-01T16:00:00Z
4,20.79983302909854,2017-04-01T16:00:00Z
1,4.826893728754902,2017-04-01T16:15:00Z
2,4.926132677947645,2017-04-01T16:15:00Z
4,20.974262532270057,2017-04-01T16:15:00Z
1,4.761710730894282,2017-04-01T16:30:00Z
2,4.892223596790849,2017-04-01T16:30:00Z
4,21.2437948630406,2017-04-01T16:30:00Z
1,4.683415509546348,2017-04-01T16:45:00Z
2,4.855972111613858,2017-04-01T16:45:00Z
4,21.610428564148563,2017-04-01T16:45:00Z
1,4.606069046977961,2017-04-01T17:00:00Z
2,4.809430097396469,2017-04-01T17:00:00Z
4,22.04912852797138,2017-04-01T17:00:00Z
1,4.532628691741243,2017-04-01T17:15:00Z
2,4.759844309390529,2017-04-01T17:15:00Z
4,22.352383145936965,2017-04-01T17:15:00Z
1,4.460774816696816,2017-04-01T17:30:00Z
2,4.741243807413003,2017-04-01T17:30:00Z
4,22.58784095232862,2017-04-01T17:30:00Z
1,4.3987858371828725,2017-04-01T17:45:00Z
2,4.68709415462036,2017-04-01T17:45:00Z
4,22.854653628472093,2017-04-01T17:45:00Z
1,4.30123756597204,2017-04-01T18:00:00Z
2,4.634140961828082,2017-04-01T18:00:00Z
4,23.08440627873063,2017-04-01T18:00:00Z
1,4.258836799668777,2017-04-01T18:15:00Z
2,4.598406553203011,2017-04-01T18:15:00Z
4,23.359525300445036,2017-04-01T18:15:00Z
1,4.216041961536089,2017-04-01T18:30:00Z
2,4.566156051309371,2017-04-01T18:30:00Z
4,23.682034770192715,2017-04-01T18:30:00Z
1,4.186221185321386,2017-04-01T18:45:00Z
2,4.52955746040231,2017-04-01T18:45:00Z
4,24.028115729413564,2017-04-01T18:45:00Z
1,4.171321224126178,2017-04-01T19:00:00Z
4,24.192638037659968,2017-04-01T19:00:00Z
1,4.16771668468538,2017-04-02T07:45:00Z
2,4.495817574815665,2017-04-02T07:45:00Z
4,24.24674330373609,2017-04-02T07:45:00Z
1,4.182115767532959,2017-04-02T08:00:00Z
2,4.498766347435867,2017-04-02T08:00:00Z
4,24.29410691802157,2017-04-02T08:00:00Z
1,4.167297725100757,2017-04-02T08:15:00Z
2,4.47151254412431,2017-04-02T08:15:00Z
4,24.27176193505181,2017-04-02T08:15:00Z
1,4.211990957853364,2017-04-02T08:30:00Z
2,4.450293292007999,2017-04-02T08:30:00Z
4,24.268377605367977,2017-04-02T08:30:00Z
1,4.258543414933289,2017-04-02T08:45:00Z
2,4.45048120215105,2017-04-02T08:45:00Z
4,24.292866537656252,2017-04-02T08:45:00Z
1,4.318134372779676,2017-04-02T09:00:00Z
2,4.457565138384842,2017-04-02T09:00:00Z
4,24.328778441998626,2017-04-02T09:00:00Z
1,4.390499547853568,2017-04-02T09:15:00Z
2,4.4628288591818315,2017-04-02T09:15:00Z
4,24.17865411365689,2017-04-02T09:15:00Z
1,4.469837538391113,2017-04-02T09:30:00Z
2,4.47250889044883,2017-04-02T09:30:00Z
4,23.921422484915215,2017-04-02T09:30:00Z
1,4.56077223428376,2017-04-02T09:45:00Z
2,4.519403690596496,2017-04-02T09:45:00Z
4,23.668473305754535,2017-04-02T09:45:00Z
1,4.614144872614541,2017-04-02T10:00:00Z
2,4.53555627093277,2017-04-02T10:00:00Z
4,23.364292847879923,2017-04-02T10:00:00Z
1,4.716943174040308,2017-04-02T10:15:00Z
2,4.5561321454984345,2017-04-02T10:15:00Z
4,23.10456006889193,2017-04-02T10:15:00Z
1,4.8100178326784615,2017-04-02T10:30:00Z
2,4.595455506509072,2017-04-02T10:30:00Z
4,22.90458173163647,2017-04-02T10:30:00Z
1,4.903334169318454,2017-04-02T10:45:00Z
2,4.63801888434786,2017-04-02T10:45:00Z
4,22.75352870620229,2017-04-02T10:45:00Z
1,4.995729806120479,2017-04-02T11:00:00Z
2,4.674189700775029,2017-04-02T11:00:00Z
4,22.458651044930278,2017-04-02T11:00:00Z
1,5.080845456396892,2017-04-02T11:15:00Z
2,4.709394273071872,2017-04-02T11:15:00Z
4,22.102558143245773,2017-04-02T11:15:00Z
1,5.163102789404054,2017-04-02T11:30:00Z
2,4.775750571499799,2017-04-02T11:30:00Z
4,21.799199497285223,2017-04-02T11:30:00Z
1,5.193502609960416,2017-04-02T11:45:00Z
2,4.804771197476898,2017-04-02T11:45:00Z
4,21.494435791846882,2017-04-02T11:45:00Z
1,5.259550604454358,2017-04-02T12:00:00Z
2,4.831257844759779,2017-04-02T12:00:00Z
4,21.284099422180155,2017-04-02T12:00:00Z
1,5.30296100182467,2017-04-02T12:15:00Z
2,4.869349630054534,2017-04-02T12:15:00Z
4,21.18242389474939,2017-04-02T12:15:00Z
1,5.334886293033131,2017-04-02T12:30:00Z
2,4.903540159811369,2017-04-02T12:30:00Z
4,21.176304541665914,2017-04-02T12:30:00Z
1,5.355644449686102,2017-04-02T12:45:00Z
2,4.924386479480756,2017-04-02T12:45:00Z
4,21.069567595789252,2017-04-02T12:45:00Z
1,5.3606115506970475,2017-04-02T13:00:00Z
2,4.937690338955046,2017-04-02T13:00:00Z
4,20.940332656833476,2017-04-02T13:00:00Z
1,5.356154802524138,2017-04-02T13:15:00Z
2,4.976123095717105,2017-04-02T13:15:00Z
4,20.897102067999764,2017-04-02T13:15:00Z
1,5.295380400355432,2017-04-02T13:30:00Z
2,4.971915886038342,2017-04-02T13:30:00Z
4,20.87946428451755,2017-04-02T13:30:00Z
1,5.268004837791861,2017-04-02T13:45:00Z
2,4.960736629834968,2017-04-02T13:45:00Z
4,20.976307089929577,2017-04-02T13:45:00Z
1,5.2180014804559525,2017-04-02T14:00:00Z
2,4.957716691861064,2017-04-02T14:00:00Z
4,21.194416342630092,2017-04-02T14:00:00Z
1,5.158772084036382,2017-04-02T14:15:00Z
2,4.948442623919395,2017-04-02T14:15:00Z
4,21.51291850338013,2017-04-02T14:15:00Z
1,5.092816261945993,2017-04-02T14:30:00Z
2,4.924636799138779,2017-04-02T14:30:00Z
4,21.727739490470434,2017-04-02T14:30:00Z
1,5.017568360224615,2017-04-02T14:45:00Z
2,4.89330812573886,2017-04-02T14:45:00Z
4,21.90916018890388,2017-04-02T14:45:00Z
1,4.9412782153143215,2017-04-02T15:00:00Z
2,4.888344983845959,2017-04-02T15:00:00Z
4,22.15809734415563,2017-04-02T15:00:00Z
1,4.818711632461927,2017-04-02T15:15:00Z
2,4.8431728834487355,2017-04-02T15:15:00Z
4,22.406992168567648,2017-04-02T15:15:00Z
1,4.740980444707309,2017-04-02T15:30:00Z
2,4.794599298503584,2017-04-02T15:30:00Z
4,22.738197918654286,2017-04-02T15:30:00Z
1,4.653155048045229,2017-04-02T15:45:00Z
2,4.758809386095881,2017-04-02T15:45:00Z
4,23.15273780024387,2017-04-02T15:45:00Z
1,4.569409971824047,2017-04-02T16:00:00Z
2,4.7223288735318105,2017-04-02T16:00:00Z
4,23.624887508148127,2017-04-02T16:00:00Z
1,4.4926761428660775,2017-04-02T16:15:00Z
2,4.677678730361986,2017-04-02T16:15:00Z
4,23.94675148421891,2017-04-02T16:15:00Z
1,4.420469711745623,2017-04-02T16:30:00Z
2,4.632503543613901,2017-04-02T16:30:00Z
4,24.185910326395557,2017-04-02T16:30:00Z
1,4.360774074797077,2017-04-02T16:45:00Z
2,4.621146374685015,2017-04-02T16:45:00Z
4,24.441765827652233,2017-04-02T16:45:00Z
1,4.267750831402491,2017-04-02T17:00:00Z
2,4.577293116670585,2017-04-02T17:00:00Z
4,24.646464420412336,2017-04-02T17:00:00Z
1,4.231589186145677,2017-04-02T17:15:00Z
2,4.537809198476365,2017-04-02T17:15:00Z
4,24.88328946867113,2017-04-02T17:15:00Z
1,4.1961460998922355,2017-04-02T17:30:00Z
2,4.51873259507482,2017-04-02T17:30:00Z
4,25.1553937105235,2017-04-02T17:30:00Z
1,4.174126933918891,2017-04-02T17:45:00Z
2,4.506239528705329,2017-04-02T17:45:00Z
4,25.440326857181624,2017-04-02T17:45:00Z
1,4.166779231194261,2017-04-02T18:00:00Z
2,4.492307427909263,2017-04-02T18:00:00Z
4,25.534528875668926,2017-04-02T18:00:00Z
1,4.169768318870241,2017-04-02T18:15:00Z
2,4.483856861303087,2017-04-02T18:15:00Z
4,25.510868531996266,2017-04-02T18:15:00Z
1,4.189110045281163,2017-04-02T18:30:00Z
2,4.51434487690422,2017-04-02T18:30:00Z
4,25.474856465081693,2017-04-02T18:30:00Z
1,4.176934972584275,2017-04-02T18:45:00Z
4,25.365416932895652,2017-04-02T18:45:00Z
2,4.516432281002779,2017-04-03T07:30:00Z
4,25.273112528578793,2017-04-03T07:30:00Z
1,4.221392058361513,2017-04-03T07:45:00Z
2,4.525847094028811,2017-04-03T07:45:00Z
4,25.208697409865106,2017-04-03T07:45:00Z
1,4.264342637861321,2017-04-03T08:00:00Z
2,4.557407426250675,2017-04-03T08:00:00Z
4,25.157458573697028,2017-04-03T08:00:00Z
1,4.316592984412238,2017-04-03T08:15:00Z
2,4.596019353558955,2017-04-03T08:15:00Z
4,24.92352038924844,2017-04-03T08:15:00Z
1,4.37763669225194,2017-04-03T08:30:00Z
2,4.632373489766081,2017-04-03T08:30:00Z
4,24.587196697937696,2017-04-03T08:30:00Z
1,4.441574271474511,2017-04-03T08:45:00Z
2,4.672121059929296,2017-04-03T08:45:00Z
4,24.261024405578944,2017-04-03T08:45:00Z
1,4.513084115100253,2017-04-03T09:00:00Z
2,4.747500976440251,2017-04-03T09:00:00Z
4,23.890367167912164,2017-04-03T09:00:00Z
1,4.543218178432177,2017-04-03T09:15:00Z
2,4.790039531868574,2017-04-03T09:15:00Z
4,23.571487618661916,2017-04-03T09:15:00Z
1,4.619329621578856,2017-04-03T09:30:00Z
2,4.834444060605677,2017-04-03T09:30:00Z
4,23.319967421531206,2017-04-03T09:30:00Z
1,4.682782663236852,2017-04-03T09:45:00Z
2,4.89465298599615,2017-04-03T09:45:00Z
4,23.12493790875027,2017-04-03T09:45:00Z
1,4.744192592496255,2017-04-03T10:00:00Z
2,4.954857089304847,2017-04-03T10:00:00Z
4,22.793299162176723,2017-04-03T10:00:00Z
1,4.803167092182511,2017-04-03T10:15:00Z
2,5.005215056027911,2017-04-03T10:15:00Z
4,22.407013835047014,2017-04-03T10:15:00Z
1,4.854216413041164,2017-04-03T10:30:00Z
2,5.051043584027157,2017-04-03T10:30:00Z
4,22.07911092780109,2017-04-03T10:30:00Z
1,4.902706942147784,2017-04-03T10:45:00Z
2,5.124453170599239,2017-04-03T10:45:00Z
4,21.75428867622306,2017-04-03T10:45:00Z
1,4.900632109626289,2017-04-03T11:00:00Z
2,5.1570509540068015,2017-04-03T11:00:00Z
4,21.52701481609654,2017-04-03T11:00:00Z
1,4.9365086896337615,2017-04-03T11:15:00Z
2,5.183831875925079,2017-04-03T11:15:00Z
4,21.410002587174386,2017-04-03T11:15:00Z
1,4.953049724846182,2017-04-03T11:30:00Z
2,5.21922065115816,2017-04-03T11:30:00Z
4,21.38852361420463,2017-04-03T11:30:00Z
1,4.9623631485715185,2017-04-03T11:45:00Z
2,5.248079604015375,2017-04-03T11:45:00Z
4,21.264733235370134,2017-04-03T11:45:00Z
1,4.965648497704007,2017-04-03T12:00:00Z
2,5.261405797072195,2017-04-03T12:00:00Z
4,21.115091692320945,2017-04-03T12:00:00Z
1,4.959060571105473,2017-04-03T12:15:00Z
2,5.265498243869898,2017-04-03T12:15:00Z
4,21.046512990593442,2017-04-03T12:15:00Z
1,4.94961592896925,2017-04-03T12:30:00Z
2,5.293566952510006,2017-04-03T12:30:00Z
4,20.99712675429985,2017-04-03T12:30:00Z
1,4.890917526990012,2017-04-03T12:45:00Z
2,5.27840591072737,2017-04-03T12:45:00Z
4,21.054547176556397,2017-04-03T12:45:00Z
1,4.873006849604309,2017-04-03T13:00:00Z
2,5.256252098709888,2017-04-03T13:00:00Z
4,21.2245230470702,2017-04-03T13:00:00Z
1,4.83999600108118,2017-04-03T13:15:00Z
2,5.2427938977980535,2017-04-03T13:15:00Z
4,21.48542550916955,2017-04-03T13:15:00Z
1,4.805229944561119,2017-04-03T13:30:00Z
2,5.224144873659605,2017-04-03T13:30:00Z
4,21.63274464392461,2017-04-03T13:30:00Z
1,4.770952253591165,2017-04-03T13:45:00Z
2,5.1925072907901635,2017-04-03T13:45:00Z
4,21.73667395138301,2017-04-03T13:45:00Z
1,4.734144030772265,2017-04-03T14:00:00Z
2,5.1553070671034895,2017-04-03T14:00:00Z
4,21.898410433946196,2017-04-03T14:00:00Z
1,4.702412496492377,2017-04-03T14:15:00Z
2,5.146772793464696,2017-04-03T14:15:00Z
4,22.051051847216048,2017-04-03T14:15:00Z
1,4.629704940837742,2017-04-03T14:30:00Z
2,5.100581743082633,2017-04-03T14:30:00Z
4,22.27798190184516,2017-04-03T14:30:00Z
1,4.606157584810723,2017-04-03T14:45:00Z
2,5.053695685360168,2017-04-03T14:45:00Z
4,22.58161460353308,2017-04-03T14:45:00Z
1,4.575731771314247,2017-04-03T15:00:00Z
2,5.022350494669132,2017-04-03T15:00:00Z
4,22.93795218194262,2017-04-03T15:00:00Z
1,4.551387421237449,2017-04-03T15:15:00Z
2,4.993016032016396,2017-04-03T15:15:00Z
4,23.141126150433635,2017-04-03T15:15:00Z
1,4.534766658023102,2017-04-03T15:30:00Z
2,4.958051019323852,2017-04-03T15:30:00Z
4,23.260999692438617,2017-04-03T15:30:00Z
1,4.522056603887903,2017-04-03T15:45:00Z
2,4.924834831820944,2017-04-03T15:45:00Z
4,23.399458904559076,2017-04-03T15:45:00Z
1,4.519907030467649,2017-04-03T16:00:00Z
2,4.927348898431478,2017-04-03T16:00:00Z
4,23.491274985288932,2017-04-03T16:00:00Z
1,4.4811775944040235,2017-04-03T16:15:00Z
2,4.898830547093529,2017-04-03T16:15:00Z
4,23.62242935581346,2017-04-03T16:15:00Z
1,4.494823129397185,2017-04-03T16:30:00Z
2,4.875621871610855,2017-04-03T16:30:00Z
4,23.798774745546236,2017-04-03T16:30:00Z
1,4.5035682619307895,2017-04-03T16:45:00Z
2,4.873177229636736,2017-04-03T16:45:00Z
4,24.0004891277401,2017-04-03T16:45:00Z
1,4.51912008955485,2017-04-03T17:00:00Z
2,4.877045337145371,2017-04-03T17:00:00Z
4,24.026495002113094,2017-04-03T17:00:00Z
1,4.541890621833442,2017-04-03T17:15:00Z
2,4.878550049545079,2017-04-03T17:15:00Z
4,23.95192561392761,2017-04-03T17:15:00Z
1,4.5668968133303824,2017-04-03T17:30:00Z
2,4.883951026372678,2017-04-03T17:30:00Z
4,23.88426937902382,2017-04-03T17:30:00Z
1,4.599712762093245,2017-04-03T17:45:00Z
2,4.926056162590177,2017-04-03T17:45:00Z
4,23.7640785875514,2017-04-03T17:45:00Z
1,4.592247792182948,2017-04-03T18:00:00Z
2,4.936907761054483,2017-04-03T18:00:00Z
4,23.683138494127995,2017-04-03T18:00:00Z
1,4.632658006684455,2017-04-03T18:15:00Z
2,4.951664129107106,2017-04-03T18:15:00Z
4,23.652973975862245,2017-04-03T18:15:00Z
1,4.663041845735817,2017-04-03T18:30:00Z
2,4.984639308977898,2017-04-03T18:30:00Z
4,23.659154710105422,2017-04-03T18:30:00Z
1,4.694667828864626,2017-04-03T18:45:00Z
2,5.020316026245827,2017-04-03T18:45:00Z
4,23.505575246175038,2017-04-03T18:45:00Z
1,4.72770581050104,2017-04-03T19:00:00Z
4,23.271795147678603,2017-04-03T19:00:00Z
2,5.049055108627429,2017-04-04T07:30:00Z
2,5.076281800450036,2017-04-04T07:45:00Z
1,4.757129404568261,2017-04-04T08:00:00Z
2,5.134120171671375,2017-04-04T08:00:00Z
4,23.06907367926928,2017-04-04T08:00:00Z
1,4.788664179290161,2017-04-04T08:15:00Z
2,5.154097017809086,2017-04-04T08:15:00Z
4,22.840987850359458,2017-04-04T08:15:00Z
1,4.774555566735527,2017-04-04T08:30:00Z
2,5.171036476955317,2017-04-04T08:30:00Z
4,22.681532129876867,2017-04-04T08:30:00Z
1,4.803464489033144,2017-04-04T08:45:00Z
2,5.199107750193496,2017-04-04T08:45:00Z
4,22.60357863235509,2017-04-04T08:45:00Z
1,4.818141826238293,2017-04-04T09:00:00Z
2,5.222840827847951,2017-04-04T09:00:00Z
4,22.593159720284504,2017-04-04T09:00:00Z
1,4.830630650734637,2017-04-04T09:15:00Z
2,5.232833437706377,2017-04-04T09:15:00Z
4,22.45374974324341,2017-04-04T09:15:00Z
1,4.841968433409955,2017-04-04T09:30:00Z
2,5.234929750146957,2017-04-04T09:30:00Z
4,22.263630785876668,2017-04-04T09:30:00Z
1,4.848057856337186,2017-04-04T09:45:00Z
2,5.261842290212388,2017-04-04T09:45:00Z
4,22.131975956757564,2017-04-04T09:45:00Z
1,4.85558188321861,2017-04-04T10:00:00Z
2,5.245838837745382,2017-04-04T10:00:00Z
4,21.999537482025044,2017-04-04T10:00:00Z
1,4.817738120250963,2017-04-04T10:15:00Z
2,5.222616048322183,2017-04-04T10:15:00Z
