时间,辐照度,风速,风向,温度,压强,湿度,实发辐照度,实际功率
2017-08-11 08:15:00.000,-0.857433808553971,-0.586776859504132,315,0.554166666666667,-0.142857142857143,0.195652173913043,26.6,0.925667
2017-08-11 08:30:00.000,-0.830957230142566,-0.553719008264463,315,0.55,-0.0714285714285714,0.217391304347826,61.6,2.31167
2017-08-11 08:45:00.000,-0.802443991853361,-0.537190082644628,312,0.545833333333333,-0.0714285714285714,0.239130434782609,90.5333,3.76067
2017-08-11 09:00:00.000,-0.775967413441955,-0.520661157024793,311,0.545833333333333,-0.0714285714285714,0.239130434782609,92.1333,3.55133
2017-08-11 09:15:00.000,-0.75152749490835,-0.520661157024793,311,0.541666666666667,-0.0714285714285714,0.239130434782609,141.867,4.41967
2017-08-11 09:30:00.000,-0.729124236252546,-0.537190082644628,309,0.541666666666667,-0.0714285714285714,0.239130434782609,454.733,14.5123
2017-08-11 09:45:00.000,-0.706720977596741,-0.537190082644628,305,0.5375,-0.0714285714285714,0.260869565217391,483.067,16.626
2017-08-11 10:00:00.000,-0.682281059063137,-0.553719008264463,303,0.5375,-0.0714285714285714,0.260869565217391,410.6,15.415
2017-08-11 10:15:00.000,-0.64969450101833,-0.570247933884298,299,0.5375,-0.0714285714285714,0.260869565217391,546.467,19.3003
2017-08-11 10:30:00.000,-0.608961303462322,-0.570247933884298,298,0.541666666666667,-0.0714285714285714,0.260869565217391,611.2,21.8613
2017-08-11 10:45:00.000,-0.566191446028513,-0.586776859504132,293,0.545833333333333,-0.0714285714285714,0.239130434782609,627.0,22.3117
2017-08-11 11:00:00.000,-0.523421588594705,-0.603305785123967,289,0.545833333333333,-0.0714285714285714,0.239130434782609,671.6,24.4203
2017-08-11 11:15:00.000,-0.480651731160896,-0.603305785123967,285,0.55,-0.0714285714285714,0.239130434782609,706.933,24.7203
2017-08-11 11:30:00.000,-0.437881873727088,-0.603305785123967,282,0.558333333333333,-0.0714285714285714,0.217391304347826,653.067,23.949
2017-08-11 11:45:00.000,-0.395112016293279,-0.636363636363636,280,0.566666666666667,-0.0714285714285714,0.195652173913043,657.867,25.72
2017-08-11 12:00:00.000,-0.35030549898167,-0.636363636363636,275,0.570833333333333,-0.0714285714285714,0.195652173913043,656.133,21.6937
2017-08-11 12:15:00.000,-0.325865580448065,-0.636363636363636,273,0.579166666666667,-0.0714285714285714,0.173913043478261,632.8,22.7563
2017-08-11 12:30:00.000,-0.317718940936864,-0.636363636363636,273,0.591666666666667,-0.0714285714285714,0.152173913043478,799.2,27.3663
2017-08-11 12:45:00.000,-0.309572301425662,-0.636363636363636,270,0.6,-0.0714285714285714,0.130434782608696,816.133,27.354
2017-08-11 13:00:00.000,-0.30142566191446,-0.652892561983471,270,0.608333333333333,-0.142857142857143,0.108695652173913,712.267,26.4877
2017-08-11 13:15:00.000,-0.274949083503055,-0.652892561983471,270,0.616666666666667,-0.142857142857143,0.0869565217391304,698.4,28.117
2017-08-11 13:30:00.000,-0.230142566191446,-0.652892561983471,270,0.625,-0.142857142857143,0.0652173913043479,946.467,32.464
2017-08-11 13:45:00.000,-0.185336048879837,-0.669421487603306,270,0.633333333333333,-0.214285714285714,0.0434782608695652,942.2,32.6727
2017-08-11 14:00:00.000,-0.140529531568228,-0.669421487603306,270,0.641666666666667,-0.214285714285714,0.0217391304347825,1065.13,28.6337
2017-08-11 14:15:00.000,-0.105906313645621,-0.669421487603306,270,0.65,-0.214285714285714,0.0,963.8,31.6433
2017-08-11 14:30:00.000,-0.0814663951120164,-0.669421487603306,273,0.654166666666667,-0.214285714285714,-0.0217391304347826,921.467,31.0653
2017-08-11 14:45:00.000,-0.0570264765784115,-0.669421487603306,273,0.658333333333333,-0.214285714285714,-0.0217391304347826,874.0,31.83
2017-08-11 15:00:00.000,-0.0325865580448066,-0.68595041322314,276,0.666666666666667,-0.285714285714286,-0.0434782608695652,793.4,28.8367
2017-08-11 15:15:00.000,-0.0386965376782078,-0.68595041322314,279,0.670833333333333,-0.285714285714286,-0.0652173913043479,838.067,31.209
2017-08-11 15:30:00.000,-0.0794297352342159,-0.702479338842975,283,0.670833333333333,-0.285714285714286,-0.0652173913043479,656.933,25.204
2017-08-11 15:45:00.000,-0.118126272912424,-0.68595041322314,286,0.670833333333333,-0.285714285714286,-0.0652173913043479,667.333,26.308
2017-08-11 16:00:00.000,-0.156822810590631,-0.702479338842975,289,0.675,-0.285714285714286,-0.0869565217391305,355.467,14.757
2017-08-11 16:15:00.000,-0.213849287169043,-0.735537190082645,292,0.675,-0.285714285714286,-0.0869565217391305,393.867,17.2087
2017-08-11 16:30:00.000,-0.289205702647658,-0.752066115702479,293,0.670833333333333,-0.285714285714286,-0.0652173913043479,249.867,10.587
2017-08-11 16:45:00.000,-0.364562118126273,-0.768595041322314,295,0.670833333333333,-0.285714285714286,-0.0652173913043479,249.333,9.95533
2017-08-11 17:00:00.000,-0.439918533604888,-0.785123966942149,299,0.670833333333333,-0.285714285714286,-0.0652173913043479,172.467,6.95533
2017-08-11 17:15:00.000,-0.509164969450102,-0.818181818181818,304,0.666666666666667,-0.285714285714286,-0.0434782608695652,166.467,7.03333
2017-08-11 17:30:00.000,-0.572301425661915,-0.867768595041322,300,0.658333333333333,-0.285714285714286,-0.0217391304347826,136.0,5.77533
2017-08-11 17:45:00.000,-0.635437881873727,-0.933884297520661,297,0.654166666666667,-0.285714285714286,0.0,116.667,4.94467
2017-08-11 18:00:00.000,-0.696537678207739,-0.983471074380165,315,0.65,-0.285714285714286,0.0217391304347825,113.533,4.82233
2017-08-11 18:15:00.000,-0.74745417515275,-0.983471074380165,90,0.641666666666667,-0.285714285714286,0.0434782608695652,91.2667,3.78667
2017-08-11 18:30:00.000,-0.782077393075356,-0.933884297520661,117,0.633333333333333,-0.214285714285714,0.0652173913043479,66.5333,2.68833
2017-08-11 18:45:00.000,-0.818737270875764,-0.884297520661157,124,0.629166666666667,-0.214285714285714,0.0869565217391304,46.5333,1.75667
2017-08-11 19:00:00.000,-0.855397148676171,-0.818181818181818,124,0.620833333333333,-0.214285714285714,0.130434782608696,28.7333,0.980333
2017-08-11 19:15:00.000,-0.890020366598778,-0.768595041322314,126,0.6125,-0.214285714285714,0.152173913043478,20.6667,0.610333
2017-08-11 19:30:00.000,-0.920570264765784,-0.71900826446281,123,0.608333333333333,-0.214285714285714,0.173913043478261,10.2667,0.266333
2017-08-11 19:45:00.000,-0.95112016293279,-0.68595041322314,122,0.6,-0.214285714285714,0.217391304347826,0.0,-0.098
2017-08-11 20:00:00.000,-0.983706720977597,-0.652892561983471,121,0.591666666666667,-0.214285714285714,0.239130434782609,0.0,-0.123
2017-08-11 20:15:00.000,-1.0,-0.619834710743802,119,0.583333333333333,-0.214285714285714,0.260869565217391,0.0,-0.125
2017-08-11 20:30:00.000,-1.0,-0.619834710743802,115,0.575,-0.214285714285714,0.282608695652174,0.0,-0.128
2017-08-11 20:45:00.000,-1.0,-0.619834710743802,113,0.570833333333333,-0.214285714285714,0.282608695652174,0.0,-0.128
2017-08-11 21:00:00.000,-1.0,-0.619834710743802,110,0.5625,-0.214285714285714,0.304347826086957,0.0,-0.126667
2017-08-11 21:15:00.000,-1.0,-0.619834710743802,105,0.558333333333333,-0.214285714285714,0.326086956521739,0.0,-0.125667
2017-08-11 21:30:00.000,-1.0,-0.652892561983471,101,0.55,-0.214285714285714,0.326086956521739,0.0,-0.125333
2017-08-11 21:45:00.000,-1.0,-0.652892561983471,95,0.545833333333333,-0.142857142857143,0.326086956521739,0.0,-0.122
2017-08-11 22:00:00.000,-1.0,-0.669421487603306,90,0.541666666666667,-0.142857142857143,0.347826086956522,0.0,-0.122
2017-08-11 22:15:00.000,-1.0,-0.702479338842975,87,0.5375,-0.142857142857143,0.347826086956522,0.0,-0.12
2017-08-11 22:30:00.000,-1.0,-0.71900826446281,83,0.533333333333333,-0.142857142857143,0.347826086956522,0.0,-0.121
2017-08-11 22:45:00.000,-1.0,-0.735537190082645,76,0.529166666666667,-0.142857142857143,0.347826086956522,0.0,-0.123667
2017-08-11 23:00:00.000,-1.0,-0.752066115702479,67,0.525,-0.142857142857143,0.347826086956522,0.0,-0.124667
2017-08-11 23:15:00.000,-1.0,-0.785123966942149,63,0.520833333333333,-0.142857142857143,0.347826086956522,0.0,-0.121333
2017-08-11 23:30:00.000,-1.0,-0.801652892561984,59,0.520833333333333,-0.142857142857143,0.347826086956522,0.0,-0.119667
2017-08-11 23:45:00.000,-1.0,-0.851239669421488,58,0.516666666666667,-0.142857142857143,0.326086956521739,0.0,-0.118667
2017-08-12 00:00:00.000,-1.0,-0.818181818181818,124,0.495833333333333,-0.0714285714285714,0.521739130434783,0.0,-0.119
2017-08-12 00:15:00.000,-1.0,-0.851239669421488,122,0.491666666666667,-0.0714285714285714,0.521739130434783,0.0,-0.120333
2017-08-12 00:30:00.000,-1.0,-0.884297520661157,117,0.4875,-0.0714285714285714,0.543478260869565,0.0,-0.119
2017-08-12 00:45:00.000,-1.0,-0.917355371900827,112,0.4875,-0.0714285714285714,0.543478260869565,0.0,-0.119667
2017-08-12 01:00:00.000,-1.0,-0.933884297520661,104,0.4875,-0.0714285714285714,0.543478260869565,0.0,-0.118
2017-08-12 01:15:00.000,-1.0,-0.950413223140496,90,0.483333333333333,-0.0714285714285714,0.543478260869565,0.0,-0.119
2017-08-12 01:30:00.000,-1.0,-0.966942148760331,63,0.479166666666667,-0.0714285714285714,0.543478260869565,0.0,-0.118
2017-08-12 01:45:00.000,-1.0,-0.966942148760331,0,0.475,-0.0714285714285714,0.565217391304348,0.0,-0.118333
2017-08-12 02:00:00.000,-1.0,-0.950413223140496,342,0.470833333333333,-0.142857142857143,0.565217391304348,0.0,-0.117667
2017-08-12 02:15:00.000,-1.0,-0.933884297520661,333,0.4625,-0.142857142857143,0.565217391304348,0.0,-0.117
2017-08-12 02:30:00.000,-1.0,-0.900826446280992,329,0.458333333333333,-0.142857142857143,0.58695652173913,0.0,-0.117
2017-08-12 02:45:00.000,-1.0,-0.884297520661157,315,0.45,-0.214285714285714,0.58695652173913,0.0,-0.117333
2017-08-12 03:00:00.000,-1.0,-0.867768595041322,315,0.441666666666667,-0.214285714285714,0.58695652173913,0.0,-0.116667
2017-08-12 03:15:00.000,-1.0,-0.851239669421488,311,0.433333333333333,-0.214285714285714,0.58695652173913,0.0,-0.117
2017-08-12 03:30:00.000,-1.0,-0.818181818181818,311,0.429166666666667,-0.214285714285714,0.58695652173913,0.0,-0.116667
2017-08-12 03:45:00.000,-1.0,-0.818181818181818,308,0.425,-0.214285714285714,0.58695652173913,0.0,-0.117
2017-08-12 04:00:00.000,-1.0,-0.785123966942149,302,0.416666666666667,-0.214285714285714,0.565217391304348,0.0,-0.117333
2017-08-12 04:15:00.000,-1.0,-0.768595041322314,300,0.4125,-0.214285714285714,0.565217391304348,0.0,-0.117333
2017-08-12 04:30:00.000,-1.0,-0.768595041322314,300,0.408333333333333,-0.214285714285714,0.565217391304348,0.0,-0.117
2017-08-12 04:45:00.000,-1.0,-0.768595041322314,304,0.404166666666667,-0.214285714285714,0.543478260869565,0.0,-0.116667
2017-08-12 05:00:00.000,-1.0,-0.752066115702479,302,0.4,-0.214285714285714,0.543478260869565,0.0,-0.117667
2017-08-12 05:15:00.000,-1.0,-0.735537190082645,305,0.4,-0.214285714285714,0.543478260869565,0.0,-0.117
2017-08-12 05:30:00.000,-1.0,-0.735537190082645,305,0.404166666666667,-0.214285714285714,0.521739130434783,0.0,-0.117667
2017-08-12 05:45:00.000,-1.0,-0.735537190082645,305,0.404166666666667,-0.214285714285714,0.5,0.0,-0.117
2017-08-12 06:00:00.000,-1.0,-0.735537190082645,308,0.408333333333333,-0.214285714285714,0.5,0.0,-0.116
2017-08-12 06:15:00.000,-0.983706720977597,-0.71900826446281,310,0.4125,-0.214285714285714,0.478260869565217,0.0,-0.118333
2017-08-12 06:30:00.000,-0.953156822810591,-0.71900826446281,310,0.420833333333333,-0.214285714285714,0.456521739130435,0.0,-0.124333
2017-08-12 06:45:00.000,-0.922606924643585,-0.702479338842975,313,0.429166666666667,-0.142857142857143,0.434782608695652,0.4,-0.088667
2017-08-12 07:00:00.000,-0.890020366598778,-0.702479338842975,315,0.4375,-0.142857142857143,0.41304347826087,11.0667,0.189
2017-08-12 07:15:00.000,-0.837067209775968,-0.702479338842975,315,0.45,-0.142857142857143,0.391304347826087,22.6,0.680333
2017-08-12 07:30:00.000,-0.759674134419552,-0.68595041322314,313,0.4625,-0.142857142857143,0.369565217391304,42.6,1.525
2017-08-12 07:45:00.000,-0.682281059063137,-0.669421487603306,315,0.475,-0.142857142857143,0.347826086956522,66.5333,2.35533
2017-08-12 08:00:00.000,-0.604887983706721,-0.669421487603306,315,0.4875,-0.142857142857143,0.326086956521739,79.8667,2.59533
2017-08-12 08:15:00.000,-0.511201629327902,-0.652892561983471,313,0.5,-0.142857142857143,0.304347826086957,178.733,3.80167
2017-08-12 08:30:00.000,-0.403258655804481,-0.652892561983471,311,0.516666666666667,-0.142857142857143,0.260869565217391,247.467,6.61733
2017-08-12 08:45:00.000,-0.293279022403259,-0.652892561983471,307,0.529166666666667,-0.142857142857143,0.239130434782609,296.067,9.04267
2017-08-12 09:00:00.000,-0.183299389002037,-0.636363636363636,306,0.545833333333333,-0.142857142857143,0.217391304347826,323.2,11.1297
2017-08-12 09:15:00.000,-0.0875763747454176,-0.619834710743802,304,0.5625,-0.142857142857143,0.195652173913043,391.467,13.4677
2017-08-12 09:30:00.000,-0.00203665987780055,-0.603305785123967,303,0.579166666666667,-0.142857142857143,0.173913043478261,449.4,16.2467
2017-08-12 09:45:00.000,0.0814663951120163,-0.603305785123967,300,0.595833333333333,-0.142857142857143,0.152173913043478,500.6,18.5907
2017-08-12 10:00:00.000,0.167006109979633,-0.586776859504132,296,0.6125,-0.142857142857143,0.130434782608696,552.4,20.598
2017-08-12 10:15:00.000,0.240325865580448,-0.570247933884298,295,0.629166666666667,-0.142857142857143,0.108695652173913,607.533,22.659
2017-08-12 10:30:00.000,0.30142566191446,-0.553719008264463,294,0.645833333333333,-0.142857142857143,0.0869565217391304,660.267,24.6477
2017-08-12 10:45:00.000,0.362525458248473,-0.537190082644628,291,0.6625,-0.142857142857143,0.0652173913043479,705.733,26.3807
2017-08-12 11:00:00.000,0.421588594704684,-0.537190082644628,288,0.675,-0.142857142857143,0.0434782608695652,748.8,27.7347
2017-08-12 11:15:00.000,0.470468431771894,-0.537190082644628,288,0.691666666666667,-0.142857142857143,0.0217391304347825,783.4,28.822
2017-08-12 11:30:00.000,0.505091649694501,-0.537190082644628,288,0.7,-0.142857142857143,0.0,820.0,29.9307
2017-08-12 11:45:00.000,0.541751527494908,-0.537190082644628,288,0.7125,-0.214285714285714,-0.0217391304347826,853.2,31.025
2017-08-12 12:00:00.000,0.578411405295316,-0.537190082644628,287,0.725,-0.214285714285714,-0.0217391304347826,883.533,31.9773
2017-08-12 12:15:00.000,0.604887983706721,-0.537190082644628,287,0.733333333333333,-0.214285714285714,-0.0434782608695652,898.867,32.6963
2017-08-12 12:30:00.000,0.625254582484725,-0.537190082644628,289,0.741666666666667,-0.214285714285714,-0.0652173913043479,915.933,33.2693
2017-08-12 12:45:00.000,0.645621181262729,-0.537190082644628,289,0.75,-0.214285714285714,-0.0652173913043479,927.333,33.757
2017-08-12 13:00:00.000,0.665987780040733,-0.537190082644628,289,0.754166666666667,-0.285714285714286,-0.0869565217391305,936.733,34.0437
2017-08-12 13:15:00.000,0.672097759674134,-0.553719008264463,292,0.7625,-0.285714285714286,-0.108695652173913,947.133,34.252
2017-08-12 13:30:00.000,0.661914460285132,-0.553719008264463,297,0.766666666666667,-0.285714285714286,-0.108695652173913,954.733,34.4143
2017-08-12 13:45:00.000,0.653767820773931,-0.570247933884298,299,0.770833333333333,-0.357142857142857,-0.108695652173913,958.6,34.4787
2017-08-12 14:00:00.000,0.643584521384929,-0.570247933884298,302,0.775,-0.357142857142857,-0.130434782608696,954.867,35.031
2017-08-12 14:15:00.000,0.619144602851324,-0.553719008264463,309,0.775,-0.357142857142857,-0.130434782608696,966.267,35.339
2017-08-12 14:30:00.000,0.582484725050916,-0.537190082644628,315,0.775,-0.357142857142857,-0.108695652173913,966.467,35.4877
2017-08-12 14:45:00.000,0.545824847250509,-0.520661157024793,319,0.775,-0.357142857142857,-0.108695652173913,963.667,35.3093
2017-08-12 15:00:00.000,0.507128309572301,-0.487603305785124,324,0.775,-0.357142857142857,-0.108695652173913,923.867,33.6157
2017-08-12 15:15:00.000,0.458248472505092,-0.471074380165289,328,0.775,-0.357142857142857,-0.108695652173913,470.4,23.8427
2017-08-12 15:30:00.000,0.39918533604888,-0.454545454545455,333,0.770833333333333,-0.357142857142857,-0.0869565217391305,272.667,9.305
2017-08-12 15:45:00.000,0.338085539714867,-0.43801652892562,337,0.770833333333333,-0.357142857142857,-0.0652173913043479,749.267,21.198
2017-08-12 16:00:00.000,0.276985743380855,-0.421487603305785,340,0.766666666666667,-0.357142857142857,-0.0652173913043479,596.267,18.7743
2017-08-12 16:15:00.000,0.189409368635438,-0.421487603305785,344,0.758333333333333,-0.357142857142857,-0.0434782608695652,511.8,20.9457
2017-08-12 16:30:00.000,0.0753564154786151,-0.454545454545455,346,0.754166666666667,-0.357142857142857,-0.0217391304347826,146.267,5.86633
2017-08-12 16:45:00.000,-0.0386965376782078,-0.487603305785124,351,0.75,-0.285714285714286,-0.0217391304347826,19.2667,0.680333
2017-08-12 17:00:00.000,-0.152749490835031,-0.504132231404959,354,0.741666666666667,-0.285714285714286,0.0,15.1333,0.461
2017-08-12 17:15:00.000,-0.256619144602851,-0.570247933884298,358,0.733333333333333,-0.285714285714286,0.0217391304347825,14.7333,0.433667
2017-08-12 17:30:00.000,-0.35030549898167,-0.669421487603306,6,0.725,-0.285714285714286,0.0434782608695652,19.4667,0.625333
2017-08-12 17:45:00.000,-0.443991853360489,-0.735537190082645,15,0.716666666666667,-0.285714285714286,0.0652173913043479,25.0667,0.976333
2017-08-12 18:00:00.000,-0.539714867617108,-0.818181818181818,38,0.704166666666667,-0.285714285714286,0.0869565217391304,49.2,1.69067
2017-08-12 18:15:00.000,-0.613034623217923,-0.834710743801653,73,0.695833333333333,-0.285714285714286,0.108695652173913,102.267,3.92833
2017-08-12 18:30:00.000,-0.670061099796334,-0.768595041322314,107,0.683333333333334,-0.214285714285714,0.130434782608696,125.467,5.924
2017-08-12 18:45:00.000,-0.725050916496945,-0.68595041322314,125,0.675,-0.214285714285714,0.173913043478261,204.467,9.31067
2017-08-12 19:00:00.000,-0.780040733197556,-0.570247933884298,133,0.6625,-0.214285714285714,0.195652173913043,132.733,7.02867
2017-08-12 19:15:00.000,-0.832993890020367,-0.471074380165289,139,0.65,-0.214285714285714,0.217391304347826,89.4667,4.46667
2017-08-12 19:30:00.000,-0.879837067209776,-0.388429752066116,139,0.6375,-0.214285714285714,0.239130434782609,31.6,1.62067
2017-08-12 19:45:00.000,-0.926680244399185,-0.305785123966942,142,0.625,-0.214285714285714,0.260869565217391,14.3333,0.531333
2017-08-12 20:00:00.000,-0.975560081466395,-0.223140495867769,144,0.6125,-0.214285714285714,0.282608695652174,5.0,0.185667
2017-08-12 20:15:00.000,-1.0,-0.190082644628099,144,0.6,-0.214285714285714,0.304347826086957,0.0,-0.049
2017-08-12 20:30:00.000,-1.0,-0.173553719008264,143,0.5875,-0.214285714285714,0.326086956521739,0.0,-0.094
2017-08-12 20:45:00.000,-1.0,-0.173553719008264,142,0.575,-0.142857142857143,0.347826086956522,0.0,-0.084667
2017-08-12 21:00:00.000,-1.0,-0.190082644628099,141,0.5625,-0.142857142857143,0.369565217391304,0.0,-0.084333
2017-08-12 21:15:00.000,-1.0,-0.206611570247934,139,0.55,-0.142857142857143,0.391304347826087,0.0,-0.085
2017-08-12 21:30:00.000,-1.0,-0.272727272727273,137,0.541666666666667,-0.142857142857143,0.41304347826087,0.0,-0.084667
2017-08-12 21:45:00.000,-1.0,-0.338842975206612,134,0.529166666666667,-0.142857142857143,0.41304347826087,0.0,-0.084333
2017-08-12 22:00:00.000,-1.0,-0.371900826446281,130,0.516666666666667,-0.142857142857143,0.434782608695652,0.0,-0.082333
2017-08-12 22:15:00.000,-1.0,-0.43801652892562,126,0.508333333333333,-0.142857142857143,0.456521739130435,0.0,-0.079667
2017-08-12 22:30:00.000,-1.0,-0.471074380165289,122,0.5,-0.0714285714285714,0.456521739130435,0.0,-0.078333
2017-08-12 22:45:00.000,-1.0,-0.504132231404959,117,0.491666666666667,-0.0714285714285714,0.478260869565217,0.0,-0.079333
2017-08-12 23:00:00.000,-1.0,-0.537190082644628,111,0.483333333333333,-0.0714285714285714,0.5,0.0,-0.082333
2017-08-12 23:15:00.000,-1.0,-0.570247933884298,108,0.479166666666667,-0.0714285714285714,0.5,0.0,-0.078333
2017-08-12 23:30:00.000,-1.0,-0.570247933884298,106,0.475,-0.0714285714285714,0.521739130434783,0.0,-0.077667
2017-08-12 23:45:00.000,-1.0,-0.586776859504132,104,0.466666666666667,-0.0714285714285714,0.543478260869565,0.0,-0.078667
2017-08-13 00:00:00.000,-1.0,-0.471074380165289,114,0.466666666666667,-0.0714285714285714,0.478260869565217,0.0,-0.078333
2017-08-13 00:15:00.000,-1.0,-0.504132231404959,114,0.458333333333333,-0.0714285714285714,0.478260869565217,0.0,-0.078667
2017-08-13 00:30:00.000,-1.0,-0.570247933884298,115,0.45,-0.0714285714285714,0.5,0.0,-0.078
2017-08-13 00:45:00.000,-1.0,-0.603305785123967,112,0.445833333333333,-0.0714285714285714,0.5,0.0,-0.078
2017-08-13 01:00:00.000,-1.0,-0.652892561983471,113,0.4375,-0.0714285714285714,0.5,0.0,-0.077667
2017-08-13 01:15:00.000,-1.0,-0.71900826446281,114,0.433333333333333,-0.0714285714285714,0.5,0.0,-0.078333
2017-08-13 01:30:00.000,-1.0,-0.768595041322314,111,0.429166666666667,-0.0714285714285714,0.5,0.0,-0.077667
2017-08-13 01:45:00.000,-1.0,-0.818181818181818,112,0.425,-0.0714285714285714,0.521739130434783,0.0,-0.078333
2017-08-13 02:00:00.000,-1.0,-0.867768595041322,113,0.420833333333333,-0.0714285714285714,0.521739130434783,0.0,-0.078333
2017-08-13 02:15:00.000,-1.0,-0.933884297520661,117,0.416666666666667,-0.0714285714285714,0.521739130434783,0.0,-0.078
2017-08-13 02:30:00.000,-1.0,-0.950413223140496,108,0.4125,-0.0714285714285714,0.521739130434783,0.0,-0.077
2017-08-13 02:45:00.000,-1.0,-0.966942148760331,90,0.4125,-0.0714285714285714,0.5,0.0,-0.078333
2017-08-13 03:00:00.000,-1.0,-0.966942148760331,0,0.4125,-0.0714285714285714,0.5,0.0,-0.077667
2017-08-13 03:15:00.000,-1.0,-0.950413223140496,342,0.408333333333333,-0.0714285714285714,0.5,0.0,-0.079333
2017-08-13 03:30:00.000,-1.0,-0.933884297520661,333,0.408333333333333,-0.0714285714285714,0.5,0.0,-0.077333
2017-08-13 03:45:00.000,-1.0,-0.900826446280992,342,0.408333333333333,-0.0714285714285714,0.5,0.0,-0.077333
2017-08-13 04:00:00.000,-1.0,-0.851239669421488,339,0.408333333333333,-0.0714285714285714,0.478260869565217,0.0,-0.077
2017-08-13 04:15:00.000,-1.0,-0.834710743801653,336,0.4125,-0.0714285714285714,0.478260869565217,0.0,-0.077333
2017-08-13 04:30:00.000,-1.0,-0.818181818181818,338,0.4125,-0.0714285714285714,0.456521739130435,0.0,-0.077667
2017-08-13 04:45:00.000,-1.0,-0.785123966942149,342,0.416666666666667,-0.0714285714285714,0.456521739130435,0.0,-0.078667
2017-08-13 05:00:00.000,-1.0,-0.752066115702479,340,0.420833333333333,-0.0714285714285714,0.456521739130435,0.0,-0.078
2017-08-13 05:15:00.000,-1.0,-0.735537190082645,342,0.425,-0.0714285714285714,0.434782608695652,0.0,-0.078
2017-08-13 05:30:00.000,-1.0,-0.71900826446281,339,0.433333333333333,-0.0714285714285714,0.41304347826087,0.0,-0.078
2017-08-13 05:45:00.000,-1.0,-0.702479338842975,341,0.4375,-0.0714285714285714,0.41304347826087,0.0,-0.078333
2017-08-13 06:00:00.000,-1.0,-0.68595041322314,342,0.441666666666667,-0.0714285714285714,0.41304347826087,0.0,-0.078
2017-08-13 06:15:00.000,-0.983706720977597,-0.669421487603306,342,0.45,-0.0714285714285714,0.391304347826087,0.0,-0.082667
2017-08-13 06:30:00.000,-0.953156822810591,-0.669421487603306,340,0.458333333333333,-0.0714285714285714,0.369565217391304,0.0,-0.082667
2017-08-13 06:45:00.000,-0.922606924643585,-0.652892561983471,337,0.466666666666667,-0.0714285714285714,0.369565217391304,1.33333,0.054333
2017-08-13 07:00:00.000,-0.892057026476578,-0.636363636363636,338,0.475,-0.0714285714285714,0.347826086956522,10.4667,0.270333
2017-08-13 07:15:00.000,-0.837067209775968,-0.636363636363636,336,0.4875,-0.0714285714285714,0.326086956521739,16.4667,0.485333
2017-08-13 07:30:00.000,-0.757637474541752,-0.636363636363636,333,0.5,-0.0714285714285714,0.304347826086957,23.2667,0.663333
2017-08-13 07:45:00.000,-0.678207739307536,-0.652892561983471,332,0.5125,-0.0714285714285714,0.282608695652174,106.4,1.05233
2017-08-13 08:00:00.000,-0.59877800407332,-0.636363636363636,330,0.525,-0.0714285714285714,0.282608695652174,150.533,1.76233
2017-08-13 08:15:00.000,-0.503054989816701,-0.636363636363636,328,0.5375,-0.0714285714285714,0.260869565217391,199.667,2.47667
2017-08-13 08:30:00.000,-0.391038696537678,-0.636363636363636,326,0.554166666666667,-0.0714285714285714,0.239130434782609,249.133,3.368
2017-08-13 08:45:00.000,-0.279022403258656,-0.652892561983471,323,0.570833333333333,-0.0714285714285714,0.217391304347826,299.733,4.34133
2017-08-13 09:00:00.000,-0.164969450101833,-0.636363636363636,321,0.583333333333333,-0.0714285714285714,0.195652173913043,354.133,5.33333
2017-08-13 09:15:00.000,-0.0651731160896131,-0.636363636363636,317,0.6,-0.0714285714285714,0.173913043478261,405.333,6.28133
2017-08-13 09:30:00.000,0.0224032586558043,-0.652892561983471,311,0.620833333333333,-0.0714285714285714,0.152173913043478,456.933,7.177
2017-08-13 09:45:00.000,0.109979633401222,-0.652892561983471,309,0.6375,-0.0714285714285714,0.130434782608696,510.2,7.97667
2017-08-13 10:00:00.000,0.197556008146639,-0.652892561983471,305,0.654166666666667,-0.0714285714285714,0.108695652173913,563.4,8.69467
2017-08-13 10:15:00.000,0.281059063136456,-0.652892561983471,299,0.670833333333333,-0.0714285714285714,0.0869565217391304,613.4,9.34433
2017-08-13 10:30:00.000,0.360488798370672,-0.669421487603306,294,0.6875,-0.0714285714285714,0.0434782608695652,665.067,9.92067
2017-08-13 10:45:00.000,0.439918533604888,-0.68595041322314,291,0.704166666666667,-0.0714285714285714,0.0217391304347825,714.6,10.4303
2017-08-13 11:00:00.000,0.519348268839104,-0.669421487603306,285,0.720833333333333,-0.0714285714285714,0.0,759.533,10.747
2017-08-13 11:15:00.000,0.586558044806517,-0.68595041322314,282,0.7375,-0.0714285714285714,-0.0217391304347826,798.733,13.8603
2017-08-13 11:30:00.000,0.645621181262729,-0.68595041322314,276,0.754166666666667,-0.0714285714285714,-0.0434782608695652,830.8,15.4797
2017-08-13 11:45:00.000,0.702647657841141,-0.702479338842975,270,0.766666666666667,-0.0714285714285714,-0.0652173913043479,860.267,15.6367
2017-08-13 12:00:00.000,0.759674134419552,-0.702479338842975,267,0.779166666666667,-0.0714285714285714,-0.0869565217391305,889.2,23.9673
2017-08-13 12:15:00.000,0.80040733197556,-0.702479338842975,264,0.795833333333333,-0.0714285714285714,-0.108695652173913,909.333,33.0913
